2017-01-24 04:37:23,231 DEBUG    version=v043-unified:simple-ff-35-35
2017-01-24 09:17:22,373 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-142.pkl
2017-01-24 09:17:32,687 INFO     epoch: 142 took 117.166s (83.628s in batching)
training loss:	0.595523
validation loss:	0.603197
validation error:	0.325140
2017-01-24 09:17:32,696 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:19:19,253 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-143.pkl
2017-01-24 09:19:29,553 INFO     epoch: 143 took 116.866s (83.234s in batching)
training loss:	0.595445
validation loss:	0.598455
validation error:	0.324040
2017-01-24 09:19:29,560 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:21:16,293 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-144.pkl
2017-01-24 09:21:26,573 INFO     epoch: 144 took 117.020s (83.273s in batching)
training loss:	0.595401
validation loss:	0.599647
validation error:	0.323926
2017-01-24 09:21:26,581 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:23:12,535 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-145.pkl
2017-01-24 09:23:22,771 INFO     epoch: 145 took 116.199s (82.974s in batching)
training loss:	0.595427
validation loss:	0.598522
validation error:	0.322414
2017-01-24 09:23:22,779 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:25:08,817 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-146.pkl
2017-01-24 09:25:18,844 INFO     epoch: 146 took 116.073s (82.906s in batching)
training loss:	0.595407
validation loss:	0.597659
validation error:	0.321779
2017-01-24 09:25:18,851 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:27:05,237 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-147.pkl
2017-01-24 09:27:15,459 INFO     epoch: 147 took 116.615s (83.333s in batching)
training loss:	0.595381
validation loss:	0.599932
validation error:	0.324327
2017-01-24 09:27:15,466 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:29:01,374 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-148.pkl
2017-01-24 09:29:11,451 INFO     epoch: 148 took 115.993s (82.861s in batching)
training loss:	0.595321
validation loss:	0.600000
validation error:	0.322087
2017-01-24 09:29:11,459 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:30:57,711 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-149.pkl
2017-01-24 09:31:07,914 INFO     epoch: 149 took 116.463s (83.082s in batching)
training loss:	0.595416
validation loss:	0.604794
validation error:	0.327826
2017-01-24 09:31:07,923 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:32:53,778 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-150.pkl
2017-01-24 09:33:03,868 INFO     epoch: 150 took 115.954s (82.996s in batching)
training loss:	0.595355
validation loss:	0.598542
validation error:	0.324203
2017-01-24 09:33:03,876 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:34:50,180 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-151.pkl
2017-01-24 09:35:00,484 INFO     epoch: 151 took 116.616s (83.257s in batching)
training loss:	0.595235
validation loss:	0.601926
validation error:	0.323950
2017-01-24 09:35:00,492 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:36:46,346 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-152.pkl
2017-01-24 09:36:56,520 INFO     epoch: 152 took 116.036s (83.312s in batching)
training loss:	0.595264
validation loss:	0.601361
validation error:	0.325244
2017-01-24 09:36:56,528 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:38:43,608 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-153.pkl
2017-01-24 09:38:53,838 INFO     epoch: 153 took 117.318s (84.032s in batching)
training loss:	0.595364
validation loss:	0.600461
validation error:	0.323326
2017-01-24 09:38:53,847 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:40:39,979 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-154.pkl
2017-01-24 09:40:50,289 INFO     epoch: 154 took 116.450s (83.183s in batching)
training loss:	0.595269
validation loss:	0.604582
validation error:	0.322885
2017-01-24 09:40:50,297 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:42:37,674 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-155.pkl
2017-01-24 09:42:47,804 INFO     epoch: 155 took 117.515s (84.002s in batching)
training loss:	0.595305
validation loss:	0.603312
validation error:	0.324074
2017-01-24 09:42:47,812 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:44:34,213 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-156.pkl
2017-01-24 09:44:44,523 INFO     epoch: 156 took 116.719s (83.536s in batching)
training loss:	0.595282
validation loss:	0.601818
validation error:	0.326919
2017-01-24 09:44:44,532 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:46:30,813 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-157.pkl
2017-01-24 09:46:41,000 INFO     epoch: 157 took 116.477s (83.159s in batching)
training loss:	0.595280
validation loss:	0.600968
validation error:	0.324560
2017-01-24 09:46:41,008 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:48:27,090 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-158.pkl
2017-01-24 09:48:37,319 INFO     epoch: 158 took 116.318s (82.928s in batching)
training loss:	0.595325
validation loss:	0.600298
validation error:	0.322642
2017-01-24 09:48:37,328 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:50:23,219 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-159.pkl
2017-01-24 09:50:33,442 INFO     epoch: 159 took 116.123s (82.912s in batching)
training loss:	0.595194
validation loss:	0.599228
validation error:	0.321755
2017-01-24 09:50:33,451 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:52:19,534 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-160.pkl
2017-01-24 09:52:29,761 INFO     epoch: 160 took 116.319s (82.810s in batching)
training loss:	0.595195
validation loss:	0.600694
validation error:	0.322111
2017-01-24 09:52:29,770 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:54:16,145 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-161.pkl
2017-01-24 09:54:26,341 INFO     epoch: 161 took 116.580s (83.038s in batching)
training loss:	0.595292
validation loss:	0.600976
validation error:	0.324278
2017-01-24 09:54:26,350 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:56:12,565 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-162.pkl
2017-01-24 09:56:22,689 INFO     epoch: 162 took 116.348s (83.025s in batching)
training loss:	0.595145
validation loss:	0.597773
validation error:	0.321204
2017-01-24 09:56:22,697 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:58:09,240 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-163.pkl
2017-01-24 09:58:19,453 INFO     epoch: 163 took 116.764s (82.964s in batching)
training loss:	0.595230
validation loss:	0.599333
validation error:	0.322216
2017-01-24 09:58:19,462 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:00:05,979 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-164.pkl
2017-01-24 10:00:16,320 INFO     epoch: 164 took 116.867s (83.134s in batching)
training loss:	0.595237
validation loss:	0.602399
validation error:	0.321893
2017-01-24 10:00:16,328 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:02:02,614 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-165.pkl
2017-01-24 10:02:12,984 INFO     epoch: 165 took 116.664s (83.282s in batching)
training loss:	0.595234
validation loss:	0.599799
validation error:	0.323157
2017-01-24 10:02:12,993 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:03:59,887 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-166.pkl
2017-01-24 10:04:10,249 INFO     epoch: 166 took 117.265s (83.647s in batching)
training loss:	0.595132
validation loss:	0.600721
validation error:	0.325442
2017-01-24 10:04:10,259 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:05:56,506 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-167.pkl
2017-01-24 10:06:06,913 INFO     epoch: 167 took 116.664s (83.221s in batching)
training loss:	0.595246
validation loss:	0.601729
validation error:	0.325170
2017-01-24 10:06:06,923 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:07:52,990 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-168.pkl
2017-01-24 10:08:03,320 INFO     epoch: 168 took 116.406s (82.827s in batching)
training loss:	0.595216
validation loss:	0.598772
validation error:	0.323291
2017-01-24 10:08:03,328 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:09:49,656 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-169.pkl
2017-01-24 10:09:59,971 INFO     epoch: 169 took 116.651s (83.063s in batching)
training loss:	0.595210
validation loss:	0.601487
validation error:	0.327152
2017-01-24 10:09:59,979 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:11:46,217 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-170.pkl
2017-01-24 10:11:56,454 INFO     epoch: 170 took 116.484s (82.887s in batching)
training loss:	0.595186
validation loss:	0.599834
validation error:	0.320575
2017-01-24 10:11:56,464 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:13:42,872 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-171.pkl
2017-01-24 10:13:53,328 INFO     epoch: 171 took 116.874s (83.032s in batching)
training loss:	0.595094
validation loss:	0.602229
validation error:	0.326667
2017-01-24 10:13:53,338 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:15:39,375 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-172.pkl
2017-01-24 10:15:49,628 INFO     epoch: 172 took 116.299s (82.770s in batching)
training loss:	0.595155
validation loss:	0.598857
validation error:	0.323445
2017-01-24 10:15:49,636 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:17:35,794 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-173.pkl
2017-01-24 10:17:46,093 INFO     epoch: 173 took 116.465s (82.986s in batching)
training loss:	0.595155
validation loss:	0.598919
validation error:	0.321675
2017-01-24 10:17:46,103 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:19:32,672 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-174.pkl
2017-01-24 10:19:42,968 INFO     epoch: 174 took 116.875s (82.977s in batching)
training loss:	0.595167
validation loss:	0.600882
validation error:	0.323584
2017-01-24 10:19:42,977 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:21:29,218 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-175.pkl
2017-01-24 10:21:39,371 INFO     epoch: 175 took 116.403s (83.165s in batching)
training loss:	0.595168
validation loss:	0.599198
validation error:	0.322855
2017-01-24 10:21:39,380 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:23:25,496 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-176.pkl
2017-01-24 10:23:35,651 INFO     epoch: 176 took 116.280s (82.803s in batching)
training loss:	0.595158
validation loss:	0.601979
validation error:	0.325517
2017-01-24 10:23:35,660 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:25:22,129 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-177.pkl
2017-01-24 10:25:32,333 INFO     epoch: 177 took 116.682s (83.230s in batching)
training loss:	0.595089
validation loss:	0.604104
validation error:	0.326994
2017-01-24 10:25:32,341 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:27:19,225 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-178.pkl
2017-01-24 10:27:29,489 INFO     epoch: 178 took 117.157s (83.625s in batching)
training loss:	0.595122
validation loss:	0.598761
validation error:	0.321358
2017-01-24 10:27:29,497 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:29:16,600 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-179.pkl
2017-01-24 10:29:26,766 INFO     epoch: 179 took 117.276s (83.535s in batching)
training loss:	0.595112
validation loss:	0.598681
validation error:	0.322359
2017-01-24 10:29:26,774 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:31:13,927 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-180.pkl
2017-01-24 10:31:24,278 INFO     epoch: 180 took 117.513s (83.913s in batching)
training loss:	0.595054
validation loss:	0.600230
validation error:	0.323266
2017-01-24 10:31:24,286 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:33:10,709 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-181.pkl
2017-01-24 10:33:20,989 INFO     epoch: 181 took 116.711s (83.260s in batching)
training loss:	0.595111
validation loss:	0.600062
validation error:	0.323390
2017-01-24 10:33:20,998 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:35:07,770 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-182.pkl
2017-01-24 10:35:18,064 INFO     epoch: 182 took 117.074s (83.225s in batching)
training loss:	0.595134
validation loss:	0.599259
validation error:	0.323504
2017-01-24 10:35:18,073 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:37:04,701 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-183.pkl
2017-01-24 10:37:14,996 INFO     epoch: 183 took 116.933s (83.401s in batching)
training loss:	0.595109
validation loss:	0.599996
validation error:	0.322731
2017-01-24 10:37:15,006 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:39:01,705 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-184.pkl
2017-01-24 10:39:11,971 INFO     epoch: 184 took 116.975s (82.960s in batching)
training loss:	0.594956
validation loss:	0.601237
validation error:	0.323024
2017-01-24 10:39:11,980 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:40:58,399 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-185.pkl
2017-01-24 10:41:08,642 INFO     epoch: 185 took 116.671s (83.186s in batching)
training loss:	0.595031
validation loss:	0.602396
validation error:	0.324912
2017-01-24 10:41:08,650 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:42:55,267 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-186.pkl
2017-01-24 10:43:05,426 INFO     epoch: 186 took 116.784s (83.168s in batching)
training loss:	0.595050
validation loss:	0.599504
validation error:	0.321066
2017-01-24 10:43:05,435 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:44:51,738 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-187.pkl
2017-01-24 10:45:01,833 INFO     epoch: 187 took 116.407s (82.821s in batching)
training loss:	0.594986
validation loss:	0.601208
validation error:	0.322900
2017-01-24 10:45:01,842 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:46:47,737 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-188.pkl
2017-01-24 10:46:58,110 INFO     epoch: 188 took 116.277s (83.156s in batching)
training loss:	0.595041
validation loss:	0.601548
validation error:	0.326027
2017-01-24 10:46:58,120 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:48:43,026 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-189.pkl
2017-01-24 10:48:53,110 INFO     epoch: 189 took 115.000s (82.440s in batching)
training loss:	0.595001
validation loss:	0.600089
validation error:	0.322245
2017-01-24 10:48:53,120 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:50:39,889 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-190.pkl
2017-01-24 10:50:50,062 INFO     epoch: 190 took 116.952s (83.581s in batching)
training loss:	0.594997
validation loss:	0.603693
validation error:	0.324099
2017-01-24 10:50:50,073 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:52:35,423 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-191.pkl
2017-01-24 10:52:45,463 INFO     epoch: 191 took 115.401s (82.607s in batching)
training loss:	0.595009
validation loss:	0.602704
validation error:	0.324208
2017-01-24 10:52:45,472 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:54:31,407 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-192.pkl
2017-01-24 10:54:41,508 INFO     epoch: 192 took 116.045s (82.738s in batching)
training loss:	0.595089
validation loss:	0.603374
validation error:	0.325338
2017-01-24 10:54:41,517 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:56:27,472 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-193.pkl
2017-01-24 10:56:37,479 INFO     epoch: 193 took 115.972s (82.734s in batching)
training loss:	0.595000
validation loss:	0.602363
validation error:	0.324570
2017-01-24 10:56:37,488 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 10:58:23,725 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-194.pkl
2017-01-24 10:58:34,034 INFO     epoch: 194 took 116.555s (82.878s in batching)
training loss:	0.594942
validation loss:	0.598566
validation error:	0.322072
2017-01-24 10:58:34,043 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 11:00:20,089 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-195.pkl
2017-01-24 11:00:30,211 INFO     epoch: 195 took 116.177s (82.813s in batching)
training loss:	0.594983
validation loss:	0.599404
validation error:	0.322637
2017-01-24 11:00:30,221 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 11:02:16,740 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-196.pkl
2017-01-24 11:02:27,076 INFO     epoch: 196 took 116.865s (83.111s in batching)
training loss:	0.595031
validation loss:	0.601562
validation error:	0.324317
2017-01-24 11:02:27,085 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 11:04:13,686 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-197.pkl
2017-01-24 11:04:23,815 INFO     epoch: 197 took 116.739s (83.251s in batching)
training loss:	0.594980
validation loss:	0.600806
validation error:	0.325031
2017-01-24 11:04:23,824 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 11:06:10,355 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-198.pkl
2017-01-24 11:06:20,552 INFO     epoch: 198 took 116.737s (83.287s in batching)
training loss:	0.594870
validation loss:	0.601878
validation error:	0.323807
2017-01-24 11:06:20,562 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 11:08:05,838 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-199.pkl
2017-01-24 11:08:15,867 INFO     epoch: 199 took 115.315s (82.840s in batching)
training loss:	0.594873
validation loss:	0.598995
validation error:	0.321095
2017-01-24 11:08:15,880 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
