2017-02-09 20:48:27,064 DEBUG    version=v050-finunified-6-gca252aa-dirty:ff-best-56-28
2017-02-09 20:51:35,458 INFO     epoch: 131 took 0.659s (0.001s in batching)
training loss:	0.517518
validation loss:	0.566352
validation error:	0.284900
2017-02-09 20:51:35,461 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:36,063 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-132.pkl
2017-02-09 20:51:36,103 INFO     epoch: 132 took 0.645s (0.000s in batching)
training loss:	0.518688
validation loss:	0.564072
validation error:	0.283000
2017-02-09 20:51:36,105 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:36,709 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-133.pkl
2017-02-09 20:51:36,756 INFO     epoch: 133 took 0.653s (0.001s in batching)
training loss:	0.518476
validation loss:	0.558391
validation error:	0.279600
2017-02-09 20:51:36,759 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:37,391 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-134.pkl
2017-02-09 20:51:37,439 INFO     epoch: 134 took 0.683s (0.001s in batching)
training loss:	0.517447
validation loss:	0.559958
validation error:	0.283600
2017-02-09 20:51:37,442 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:38,065 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-135.pkl
2017-02-09 20:51:38,109 INFO     epoch: 135 took 0.670s (0.001s in batching)
training loss:	0.517986
validation loss:	0.560689
validation error:	0.283100
2017-02-09 20:51:38,112 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:38,701 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-136.pkl
2017-02-09 20:51:38,743 INFO     epoch: 136 took 0.634s (0.000s in batching)
training loss:	0.517147
validation loss:	0.570817
validation error:	0.289400
2017-02-09 20:51:38,746 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:39,355 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-137.pkl
2017-02-09 20:51:39,400 INFO     epoch: 137 took 0.657s (0.001s in batching)
training loss:	0.516336
validation loss:	0.561915
validation error:	0.287900
2017-02-09 20:51:39,402 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:39,987 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-138.pkl
2017-02-09 20:51:40,027 INFO     epoch: 138 took 0.627s (0.001s in batching)
training loss:	0.517488
validation loss:	0.562212
validation error:	0.285700
2017-02-09 20:51:40,029 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:40,631 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-139.pkl
2017-02-09 20:51:40,671 INFO     epoch: 139 took 0.644s (0.001s in batching)
training loss:	0.515856
validation loss:	0.562987
validation error:	0.284100
2017-02-09 20:51:40,674 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:41,233 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-140.pkl
2017-02-09 20:51:41,272 INFO     epoch: 140 took 0.602s (0.000s in batching)
training loss:	0.516237
validation loss:	0.566987
validation error:	0.284100
2017-02-09 20:51:41,275 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:41,839 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-141.pkl
2017-02-09 20:51:41,880 INFO     epoch: 141 took 0.608s (0.000s in batching)
training loss:	0.516199
validation loss:	0.571979
validation error:	0.290400
2017-02-09 20:51:41,883 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:42,515 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-142.pkl
2017-02-09 20:51:42,554 INFO     epoch: 142 took 0.674s (0.001s in batching)
training loss:	0.515648
validation loss:	0.560849
validation error:	0.283300
2017-02-09 20:51:42,557 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:43,147 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-143.pkl
2017-02-09 20:51:43,204 INFO     epoch: 143 took 0.650s (0.000s in batching)
training loss:	0.514939
validation loss:	0.561065
validation error:	0.281100
2017-02-09 20:51:43,207 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:43,839 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-144.pkl
2017-02-09 20:51:43,878 INFO     epoch: 144 took 0.674s (0.001s in batching)
training loss:	0.515519
validation loss:	0.562278
validation error:	0.281700
2017-02-09 20:51:43,880 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:44,466 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-145.pkl
2017-02-09 20:51:44,506 INFO     epoch: 145 took 0.628s (0.000s in batching)
training loss:	0.515012
validation loss:	0.559892
validation error:	0.283400
2017-02-09 20:51:44,508 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:45,093 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-146.pkl
2017-02-09 20:51:45,131 INFO     epoch: 146 took 0.625s (0.000s in batching)
training loss:	0.515691
validation loss:	0.563752
validation error:	0.283600
2017-02-09 20:51:45,133 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:45,719 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-147.pkl
2017-02-09 20:51:45,759 INFO     epoch: 147 took 0.628s (0.001s in batching)
training loss:	0.514126
validation loss:	0.562946
validation error:	0.284900
2017-02-09 20:51:45,761 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:46,383 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-148.pkl
2017-02-09 20:51:46,421 INFO     epoch: 148 took 0.663s (0.001s in batching)
training loss:	0.513520
validation loss:	0.561600
validation error:	0.283900
2017-02-09 20:51:46,424 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:46,986 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-149.pkl
2017-02-09 20:51:47,027 INFO     epoch: 149 took 0.606s (0.001s in batching)
training loss:	0.513742
validation loss:	0.565679
validation error:	0.287000
2017-02-09 20:51:47,041 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:47,625 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-150.pkl
2017-02-09 20:51:47,663 INFO     epoch: 150 took 0.635s (0.000s in batching)
training loss:	0.514878
validation loss:	0.563056
validation error:	0.279600
2017-02-09 20:51:47,666 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:48,222 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-151.pkl
2017-02-09 20:51:48,260 INFO     epoch: 151 took 0.597s (0.000s in batching)
training loss:	0.512433
validation loss:	0.564296
validation error:	0.285000
2017-02-09 20:51:48,262 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:48,827 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-152.pkl
2017-02-09 20:51:48,865 INFO     epoch: 152 took 0.605s (0.000s in batching)
training loss:	0.512980
validation loss:	0.564088
validation error:	0.283100
2017-02-09 20:51:48,868 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:49,451 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-153.pkl
2017-02-09 20:51:49,489 INFO     epoch: 153 took 0.624s (0.000s in batching)
training loss:	0.512084
validation loss:	0.565465
validation error:	0.284200
2017-02-09 20:51:49,492 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:50,055 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-154.pkl
2017-02-09 20:51:50,093 INFO     epoch: 154 took 0.603s (0.001s in batching)
training loss:	0.512969
validation loss:	0.565317
validation error:	0.284900
2017-02-09 20:51:50,095 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:50,657 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-155.pkl
2017-02-09 20:51:50,697 INFO     epoch: 155 took 0.604s (0.000s in batching)
training loss:	0.512600
validation loss:	0.567329
validation error:	0.286300
2017-02-09 20:51:50,700 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:51,265 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-156.pkl
2017-02-09 20:51:51,302 INFO     epoch: 156 took 0.606s (0.001s in batching)
training loss:	0.513546
validation loss:	0.562778
validation error:	0.281500
2017-02-09 20:51:51,305 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:51,868 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-157.pkl
2017-02-09 20:51:51,907 INFO     epoch: 157 took 0.604s (0.001s in batching)
training loss:	0.510736
validation loss:	0.566568
validation error:	0.284100
2017-02-09 20:51:51,909 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:52,468 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-158.pkl
2017-02-09 20:51:52,506 INFO     epoch: 158 took 0.600s (0.000s in batching)
training loss:	0.511327
validation loss:	0.562567
validation error:	0.282200
2017-02-09 20:51:52,509 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:53,084 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-159.pkl
2017-02-09 20:51:53,121 INFO     epoch: 159 took 0.615s (0.001s in batching)
training loss:	0.509646
validation loss:	0.568625
validation error:	0.285800
2017-02-09 20:51:53,124 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:53,675 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-160.pkl
2017-02-09 20:51:53,713 INFO     epoch: 160 took 0.592s (0.000s in batching)
training loss:	0.511074
validation loss:	0.567188
validation error:	0.286900
2017-02-09 20:51:53,716 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:54,295 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-161.pkl
2017-02-09 20:51:54,336 INFO     epoch: 161 took 0.623s (0.001s in batching)
training loss:	0.511616
validation loss:	0.569424
validation error:	0.287200
2017-02-09 20:51:54,339 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:54,902 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-162.pkl
2017-02-09 20:51:54,974 INFO     epoch: 162 took 0.638s (0.000s in batching)
training loss:	0.509803
validation loss:	0.568301
validation error:	0.284800
2017-02-09 20:51:54,977 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:55,596 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-163.pkl
2017-02-09 20:51:55,640 INFO     epoch: 163 took 0.666s (0.001s in batching)
training loss:	0.511163
validation loss:	0.567220
validation error:	0.285300
2017-02-09 20:51:55,643 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:56,247 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-164.pkl
2017-02-09 20:51:56,287 INFO     epoch: 164 took 0.648s (0.000s in batching)
training loss:	0.510649
validation loss:	0.567216
validation error:	0.289400
2017-02-09 20:51:56,291 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:56,897 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-165.pkl
2017-02-09 20:51:56,938 INFO     epoch: 165 took 0.650s (0.001s in batching)
training loss:	0.509664
validation loss:	0.563743
validation error:	0.285500
2017-02-09 20:51:56,941 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:57,528 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-166.pkl
2017-02-09 20:51:57,567 INFO     epoch: 166 took 0.629s (0.000s in batching)
training loss:	0.508986
validation loss:	0.572027
validation error:	0.286700
2017-02-09 20:51:57,570 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:58,133 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-167.pkl
2017-02-09 20:51:58,170 INFO     epoch: 167 took 0.603s (0.000s in batching)
training loss:	0.508891
validation loss:	0.569178
validation error:	0.285400
2017-02-09 20:51:58,574 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:59,936 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-168.pkl
2017-02-09 20:52:00,016 INFO     epoch: 168 took 1.846s (0.001s in batching)
training loss:	0.508114
validation loss:	0.566120
validation error:	0.284600
2017-02-09 20:52:00,020 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:01,508 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-169.pkl
2017-02-09 20:52:02,674 INFO     epoch: 169 took 2.658s (0.001s in batching)
training loss:	0.509769
validation loss:	0.564615
validation error:	0.281500
2017-02-09 20:52:02,974 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:04,456 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-170.pkl
2017-02-09 20:52:04,533 INFO     epoch: 170 took 1.859s (0.001s in batching)
training loss:	0.509458
validation loss:	0.566771
validation error:	0.285000
2017-02-09 20:52:04,562 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:06,053 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-171.pkl
2017-02-09 20:52:06,126 INFO     epoch: 171 took 1.593s (0.001s in batching)
training loss:	0.508349
validation loss:	0.574175
validation error:	0.287300
2017-02-09 20:52:06,130 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:07,627 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-172.pkl
2017-02-09 20:52:07,697 INFO     epoch: 172 took 1.571s (0.000s in batching)
training loss:	0.506847
validation loss:	0.569216
validation error:	0.287700
2017-02-09 20:52:07,700 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:09,230 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-173.pkl
2017-02-09 20:52:09,308 INFO     epoch: 173 took 1.610s (0.001s in batching)
training loss:	0.507561
validation loss:	0.566134
validation error:	0.287700
2017-02-09 20:52:09,311 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:10,839 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-174.pkl
2017-02-09 20:52:10,913 INFO     epoch: 174 took 1.605s (0.001s in batching)
training loss:	0.507309
validation loss:	0.568637
validation error:	0.286100
2017-02-09 20:52:10,916 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:12,402 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-175.pkl
2017-02-09 20:52:12,477 INFO     epoch: 175 took 1.564s (0.001s in batching)
training loss:	0.509307
validation loss:	0.570807
validation error:	0.285900
2017-02-09 20:52:12,480 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:14,071 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-176.pkl
2017-02-09 20:52:14,151 INFO     epoch: 176 took 1.674s (0.001s in batching)
training loss:	0.507165
validation loss:	0.565703
validation error:	0.284500
2017-02-09 20:52:14,154 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:15,686 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-177.pkl
2017-02-09 20:52:15,770 INFO     epoch: 177 took 1.619s (0.001s in batching)
training loss:	0.507509
validation loss:	0.568556
validation error:	0.283400
2017-02-09 20:52:15,774 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:17,278 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-178.pkl
2017-02-09 20:52:17,347 INFO     epoch: 178 took 1.578s (0.001s in batching)
training loss:	0.506860
validation loss:	0.570588
validation error:	0.284200
2017-02-09 20:52:17,350 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:18,870 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-179.pkl
2017-02-09 20:52:18,942 INFO     epoch: 179 took 1.594s (0.001s in batching)
training loss:	0.507091
validation loss:	0.567459
validation error:	0.287900
2017-02-09 20:52:18,945 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:20,433 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-180.pkl
2017-02-09 20:52:20,502 INFO     epoch: 180 took 1.560s (0.001s in batching)
training loss:	0.505804
validation loss:	0.569576
validation error:	0.285400
2017-02-09 20:52:20,505 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:22,025 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-181.pkl
2017-02-09 20:52:22,100 INFO     epoch: 181 took 1.598s (0.001s in batching)
training loss:	0.505901
validation loss:	0.575528
validation error:	0.290900
2017-02-09 20:52:22,103 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:23,590 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-182.pkl
2017-02-09 20:52:23,658 INFO     epoch: 182 took 1.558s (0.000s in batching)
training loss:	0.506006
validation loss:	0.568659
validation error:	0.290400
2017-02-09 20:52:23,661 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:25,165 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-183.pkl
2017-02-09 20:52:25,236 INFO     epoch: 183 took 1.578s (0.000s in batching)
training loss:	0.505702
validation loss:	0.572818
validation error:	0.286700
2017-02-09 20:52:25,239 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:26,716 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-184.pkl
2017-02-09 20:52:26,788 INFO     epoch: 184 took 1.552s (0.001s in batching)
training loss:	0.504981
validation loss:	0.569773
validation error:	0.288200
2017-02-09 20:52:26,791 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:28,271 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-185.pkl
2017-02-09 20:52:28,344 INFO     epoch: 185 took 1.556s (0.000s in batching)
training loss:	0.504696
validation loss:	0.569273
validation error:	0.286900
2017-02-09 20:52:28,347 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:29,829 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-186.pkl
2017-02-09 20:52:29,903 INFO     epoch: 186 took 1.559s (0.000s in batching)
training loss:	0.504702
validation loss:	0.571876
validation error:	0.284100
2017-02-09 20:52:29,906 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:31,388 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-187.pkl
2017-02-09 20:52:31,462 INFO     epoch: 187 took 1.559s (0.000s in batching)
training loss:	0.504898
validation loss:	0.586355
validation error:	0.296900
2017-02-09 20:52:31,465 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:32,949 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-188.pkl
2017-02-09 20:52:33,512 INFO     epoch: 188 took 2.051s (0.000s in batching)
training loss:	0.505022
validation loss:	0.574445
validation error:	0.288000
2017-02-09 20:52:33,516 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:34,998 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-189.pkl
2017-02-09 20:52:35,073 INFO     epoch: 189 took 1.561s (0.000s in batching)
training loss:	0.503411
validation loss:	0.572997
validation error:	0.296300
2017-02-09 20:52:35,077 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:36,563 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-190.pkl
2017-02-09 20:52:36,634 INFO     epoch: 190 took 1.561s (0.000s in batching)
training loss:	0.504658
validation loss:	0.573373
validation error:	0.287000
2017-02-09 20:52:36,637 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:37,918 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-191.pkl
2017-02-09 20:52:37,977 INFO     epoch: 191 took 1.343s (0.001s in batching)
training loss:	0.503624
validation loss:	0.575073
validation error:	0.288000
2017-02-09 20:52:37,980 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:39,138 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-192.pkl
2017-02-09 20:52:39,214 INFO     epoch: 192 took 1.237s (0.001s in batching)
training loss:	0.504444
validation loss:	0.570793
validation error:	0.290000
2017-02-09 20:52:39,217 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:40,739 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-193.pkl
2017-02-09 20:52:40,810 INFO     epoch: 193 took 1.596s (0.001s in batching)
training loss:	0.503945
validation loss:	0.577721
validation error:	0.285300
2017-02-09 20:52:40,813 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:42,295 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-194.pkl
2017-02-09 20:52:42,372 INFO     epoch: 194 took 1.562s (0.001s in batching)
training loss:	0.503014
validation loss:	0.569029
validation error:	0.286800
2017-02-09 20:52:42,377 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:43,922 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-195.pkl
2017-02-09 20:52:44,000 INFO     epoch: 195 took 1.628s (0.001s in batching)
training loss:	0.502359
validation loss:	0.588227
validation error:	0.297800
2017-02-09 20:52:44,003 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:45,523 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-196.pkl
2017-02-09 20:52:45,596 INFO     epoch: 196 took 1.597s (0.001s in batching)
training loss:	0.503473
validation loss:	0.568226
validation error:	0.284600
2017-02-09 20:52:45,600 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:47,184 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-197.pkl
2017-02-09 20:52:47,260 INFO     epoch: 197 took 1.664s (0.001s in batching)
training loss:	0.502247
validation loss:	0.570541
validation error:	0.287900
2017-02-09 20:52:47,263 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:52:48,804 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-198.pkl
2017-02-09 20:52:48,877 INFO     epoch: 198 took 1.617s (0.001s in batching)
training loss:	0.502389
validation loss:	0.573447
validation error:	0.286600
