2017-01-26 20:42:57,530 DEBUG    version=v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen
2017-01-26 20:47:24,156 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:25,202 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-120.pkl
2017-01-26 20:47:25,278 INFO     epoch: 120 took 1.124s (0.001s in batching)
training loss:	0.537858
validation loss:	0.716516
validation error:	0.376213
2017-01-26 20:47:25,280 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:26,328 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-121.pkl
2017-01-26 20:47:26,404 INFO     epoch: 121 took 1.125s (0.001s in batching)
training loss:	0.538030
validation loss:	0.714918
validation error:	0.379319
2017-01-26 20:47:26,406 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:27,489 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-122.pkl
2017-01-26 20:47:27,566 INFO     epoch: 122 took 1.162s (0.001s in batching)
training loss:	0.538014
validation loss:	0.719321
validation error:	0.377915
2017-01-26 20:47:27,568 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:28,704 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-123.pkl
2017-01-26 20:47:28,787 INFO     epoch: 123 took 1.221s (0.001s in batching)
training loss:	0.537209
validation loss:	0.692663
validation error:	0.370638
2017-01-26 20:47:28,789 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:30,056 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-124.pkl
2017-01-26 20:47:30,148 INFO     epoch: 124 took 1.361s (0.001s in batching)
training loss:	0.536562
validation loss:	0.691319
validation error:	0.368128
2017-01-26 20:47:30,150 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:31,382 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-125.pkl
2017-01-26 20:47:31,458 INFO     epoch: 125 took 1.311s (0.001s in batching)
training loss:	0.536925
validation loss:	0.697815
validation error:	0.373532
2017-01-26 20:47:31,460 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:32,584 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-126.pkl
2017-01-26 20:47:32,665 INFO     epoch: 126 took 1.207s (0.001s in batching)
training loss:	0.536824
validation loss:	0.704622
validation error:	0.375532
2017-01-26 20:47:32,668 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:33,784 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-127.pkl
2017-01-26 20:47:33,863 INFO     epoch: 127 took 1.197s (0.001s in batching)
training loss:	0.536451
validation loss:	0.694404
validation error:	0.374128
2017-01-26 20:47:33,865 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:34,963 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-128.pkl
2017-01-26 20:47:35,041 INFO     epoch: 128 took 1.178s (0.001s in batching)
training loss:	0.536543
validation loss:	0.712941
validation error:	0.377872
2017-01-26 20:47:35,043 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:36,098 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-129.pkl
2017-01-26 20:47:36,173 INFO     epoch: 129 took 1.132s (0.001s in batching)
training loss:	0.535764
validation loss:	0.706666
validation error:	0.373319
2017-01-26 20:47:36,175 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:37,287 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-130.pkl
2017-01-26 20:47:37,373 INFO     epoch: 130 took 1.200s (0.001s in batching)
training loss:	0.535917
validation loss:	0.694446
validation error:	0.372383
2017-01-26 20:47:37,375 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:38,517 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-131.pkl
2017-01-26 20:47:38,591 INFO     epoch: 131 took 1.218s (0.001s in batching)
training loss:	0.535702
validation loss:	0.702602
validation error:	0.379277
2017-01-26 20:47:38,593 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:39,633 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-132.pkl
2017-01-26 20:47:39,869 INFO     epoch: 132 took 1.277s (0.001s in batching)
training loss:	0.534573
validation loss:	0.695993
validation error:	0.374468
2017-01-26 20:47:39,871 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:40,915 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-133.pkl
2017-01-26 20:47:40,992 INFO     epoch: 133 took 1.124s (0.001s in batching)
training loss:	0.535944
validation loss:	0.707925
validation error:	0.378213
2017-01-26 20:47:40,994 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:42,034 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-134.pkl
2017-01-26 20:47:42,109 INFO     epoch: 134 took 1.117s (0.001s in batching)
training loss:	0.534959
validation loss:	0.709252
validation error:	0.372511
2017-01-26 20:47:42,111 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:43,150 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-135.pkl
2017-01-26 20:47:43,225 INFO     epoch: 135 took 1.116s (0.001s in batching)
training loss:	0.535860
validation loss:	0.715515
validation error:	0.375787
2017-01-26 20:47:43,227 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:44,273 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-136.pkl
2017-01-26 20:47:44,349 INFO     epoch: 136 took 1.124s (0.001s in batching)
training loss:	0.534978
validation loss:	0.717311
validation error:	0.381702
2017-01-26 20:47:44,351 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:45,402 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-137.pkl
2017-01-26 20:47:45,478 INFO     epoch: 137 took 1.130s (0.001s in batching)
training loss:	0.534857
validation loss:	0.721145
validation error:	0.383660
2017-01-26 20:47:45,481 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:46,571 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-138.pkl
2017-01-26 20:47:46,646 INFO     epoch: 138 took 1.168s (0.001s in batching)
training loss:	0.533781
validation loss:	0.705087
validation error:	0.376043
2017-01-26 20:47:46,648 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:47,688 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-139.pkl
2017-01-26 20:47:47,763 INFO     epoch: 139 took 1.117s (0.001s in batching)
training loss:	0.534134
validation loss:	0.702315
validation error:	0.373234
2017-01-26 20:47:47,765 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:48,805 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-140.pkl
2017-01-26 20:47:48,883 INFO     epoch: 140 took 1.120s (0.001s in batching)
training loss:	0.534120
validation loss:	0.705205
validation error:	0.374638
2017-01-26 20:47:48,885 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:49,957 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-141.pkl
2017-01-26 20:47:50,033 INFO     epoch: 141 took 1.150s (0.001s in batching)
training loss:	0.533914
validation loss:	0.702944
validation error:	0.366213
2017-01-26 20:47:50,036 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:51,084 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-142.pkl
2017-01-26 20:47:51,160 INFO     epoch: 142 took 1.126s (0.001s in batching)
training loss:	0.533824
validation loss:	0.701998
validation error:	0.377404
2017-01-26 20:47:51,162 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:52,206 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-143.pkl
2017-01-26 20:47:52,282 INFO     epoch: 143 took 1.122s (0.001s in batching)
training loss:	0.533100
validation loss:	0.701132
validation error:	0.376553
2017-01-26 20:47:52,284 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:53,331 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-144.pkl
2017-01-26 20:47:53,407 INFO     epoch: 144 took 1.125s (0.001s in batching)
training loss:	0.532976
validation loss:	0.702628
validation error:	0.373787
2017-01-26 20:47:53,409 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:54,456 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-145.pkl
2017-01-26 20:47:54,532 INFO     epoch: 145 took 1.126s (0.001s in batching)
training loss:	0.533324
validation loss:	0.708149
validation error:	0.373489
2017-01-26 20:47:54,535 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:55,580 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-146.pkl
2017-01-26 20:47:55,656 INFO     epoch: 146 took 1.124s (0.001s in batching)
training loss:	0.533671
validation loss:	0.717313
validation error:	0.375021
2017-01-26 20:47:55,658 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:56,704 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-147.pkl
2017-01-26 20:47:56,780 INFO     epoch: 147 took 1.124s (0.001s in batching)
training loss:	0.532797
validation loss:	0.718371
validation error:	0.378851
2017-01-26 20:47:56,782 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:57,828 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-148.pkl
2017-01-26 20:47:57,904 INFO     epoch: 148 took 1.124s (0.001s in batching)
training loss:	0.533190
validation loss:	0.706155
validation error:	0.377617
2017-01-26 20:47:57,906 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:58,957 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-149.pkl
2017-01-26 20:47:59,034 INFO     epoch: 149 took 1.130s (0.001s in batching)
training loss:	0.532302
validation loss:	0.718806
validation error:	0.381745
2017-01-26 20:47:59,037 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:00,086 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-150.pkl
2017-01-26 20:48:00,162 INFO     epoch: 150 took 1.127s (0.001s in batching)
training loss:	0.532513
validation loss:	0.713453
validation error:	0.376936
2017-01-26 20:48:00,164 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:01,214 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-151.pkl
2017-01-26 20:48:01,290 INFO     epoch: 151 took 1.128s (0.001s in batching)
training loss:	0.532180
validation loss:	0.710056
validation error:	0.380851
2017-01-26 20:48:01,292 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:02,376 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-152.pkl
2017-01-26 20:48:02,454 INFO     epoch: 152 took 1.164s (0.001s in batching)
training loss:	0.532632
validation loss:	0.705847
validation error:	0.371872
2017-01-26 20:48:02,457 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:03,606 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-153.pkl
2017-01-26 20:48:03,681 INFO     epoch: 153 took 1.227s (0.001s in batching)
training loss:	0.531744
validation loss:	0.708926
validation error:	0.384170
2017-01-26 20:48:03,683 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:04,729 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-154.pkl
2017-01-26 20:48:04,804 INFO     epoch: 154 took 1.123s (0.001s in batching)
training loss:	0.531868
validation loss:	0.729183
validation error:	0.387915
2017-01-26 20:48:04,806 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:05,928 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-155.pkl
2017-01-26 20:48:06,035 INFO     epoch: 155 took 1.231s (0.001s in batching)
training loss:	0.531441
validation loss:	0.720969
validation error:	0.377404
2017-01-26 20:48:06,038 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:07,399 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-156.pkl
2017-01-26 20:48:07,477 INFO     epoch: 156 took 1.442s (0.001s in batching)
training loss:	0.532139
validation loss:	0.717747
validation error:	0.377830
2017-01-26 20:48:07,481 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:08,645 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-157.pkl
2017-01-26 20:48:08,743 INFO     epoch: 157 took 1.265s (0.001s in batching)
training loss:	0.531340
validation loss:	0.699633
validation error:	0.374298
2017-01-26 20:48:08,745 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:10,090 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-158.pkl
2017-01-26 20:48:10,179 INFO     epoch: 158 took 1.436s (0.001s in batching)
training loss:	0.531296
validation loss:	0.704285
validation error:	0.369191
2017-01-26 20:48:10,183 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:11,415 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-159.pkl
2017-01-26 20:48:11,495 INFO     epoch: 159 took 1.317s (0.001s in batching)
training loss:	0.530502
validation loss:	0.707608
validation error:	0.375574
2017-01-26 20:48:11,498 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:12,605 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-160.pkl
2017-01-26 20:48:12,681 INFO     epoch: 160 took 1.186s (0.001s in batching)
training loss:	0.531099
validation loss:	0.707732
validation error:	0.373191
2017-01-26 20:48:12,684 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:13,821 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-161.pkl
2017-01-26 20:48:13,904 INFO     epoch: 161 took 1.222s (0.001s in batching)
training loss:	0.531044
validation loss:	0.714582
validation error:	0.376298
2017-01-26 20:48:13,907 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:15,097 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-162.pkl
2017-01-26 20:48:15,172 INFO     epoch: 162 took 1.269s (0.001s in batching)
training loss:	0.531596
validation loss:	0.715179
validation error:	0.374766
2017-01-26 20:48:15,175 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:16,212 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-163.pkl
2017-01-26 20:48:16,287 INFO     epoch: 163 took 1.115s (0.001s in batching)
training loss:	0.530968
validation loss:	0.710947
validation error:	0.376255
2017-01-26 20:48:16,290 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:17,334 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-164.pkl
2017-01-26 20:48:17,409 INFO     epoch: 164 took 1.122s (0.001s in batching)
training loss:	0.529774
validation loss:	0.710309
validation error:	0.383106
2017-01-26 20:48:17,412 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:18,462 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-165.pkl
2017-01-26 20:48:18,538 INFO     epoch: 165 took 1.128s (0.001s in batching)
training loss:	0.531034
validation loss:	0.720737
validation error:	0.381404
2017-01-26 20:48:18,541 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:19,609 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-166.pkl
2017-01-26 20:48:19,689 INFO     epoch: 166 took 1.151s (0.001s in batching)
training loss:	0.531245
validation loss:	0.718642
validation error:	0.381489
2017-01-26 20:48:19,692 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:20,745 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-167.pkl
2017-01-26 20:48:20,822 INFO     epoch: 167 took 1.132s (0.001s in batching)
training loss:	0.529950
validation loss:	0.713045
validation error:	0.372298
2017-01-26 20:48:20,824 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:21,873 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-168.pkl
2017-01-26 20:48:21,950 INFO     epoch: 168 took 1.128s (0.001s in batching)
training loss:	0.530161
validation loss:	0.703351
validation error:	0.370681
2017-01-26 20:48:21,952 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:22,993 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-169.pkl
2017-01-26 20:48:23,069 INFO     epoch: 169 took 1.120s (0.001s in batching)
training loss:	0.529863
validation loss:	0.709710
validation error:	0.372681
2017-01-26 20:48:23,072 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:24,110 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-170.pkl
2017-01-26 20:48:24,187 INFO     epoch: 170 took 1.118s (0.001s in batching)
training loss:	0.530003
validation loss:	0.715322
validation error:	0.377489
2017-01-26 20:48:24,190 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:25,230 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-171.pkl
2017-01-26 20:48:25,305 INFO     epoch: 171 took 1.118s (0.001s in batching)
training loss:	0.530083
validation loss:	0.715673
validation error:	0.378808
2017-01-26 20:48:25,308 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:26,344 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-172.pkl
2017-01-26 20:48:26,419 INFO     epoch: 172 took 1.113s (0.001s in batching)
training loss:	0.529154
validation loss:	0.710264
validation error:	0.373106
2017-01-26 20:48:26,421 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:27,457 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-173.pkl
2017-01-26 20:48:27,532 INFO     epoch: 173 took 1.113s (0.001s in batching)
training loss:	0.529075
validation loss:	0.720469
validation error:	0.376000
2017-01-26 20:48:27,534 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:28,592 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-174.pkl
2017-01-26 20:48:28,668 INFO     epoch: 174 took 1.136s (0.001s in batching)
training loss:	0.528638
validation loss:	0.717025
validation error:	0.381234
2017-01-26 20:48:28,671 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:29,711 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-175.pkl
2017-01-26 20:48:29,786 INFO     epoch: 175 took 1.118s (0.001s in batching)
training loss:	0.528948
validation loss:	0.709137
validation error:	0.372638
2017-01-26 20:48:29,789 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:30,831 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-176.pkl
2017-01-26 20:48:30,907 INFO     epoch: 176 took 1.121s (0.001s in batching)
training loss:	0.529044
validation loss:	0.731026
validation error:	0.377787
2017-01-26 20:48:30,909 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:31,948 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-177.pkl
2017-01-26 20:48:32,023 INFO     epoch: 177 took 1.117s (0.001s in batching)
training loss:	0.529344
validation loss:	0.723835
validation error:	0.373787
2017-01-26 20:48:32,027 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:33,068 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-178.pkl
2017-01-26 20:48:33,145 INFO     epoch: 178 took 1.122s (0.001s in batching)
training loss:	0.527597
validation loss:	0.713541
validation error:	0.378511
2017-01-26 20:48:33,148 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:34,191 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-179.pkl
2017-01-26 20:48:34,266 INFO     epoch: 179 took 1.121s (0.001s in batching)
training loss:	0.528730
validation loss:	0.723372
validation error:	0.374000
2017-01-26 20:48:34,269 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:35,310 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-180.pkl
2017-01-26 20:48:35,385 INFO     epoch: 180 took 1.119s (0.001s in batching)
training loss:	0.528570
validation loss:	0.723558
validation error:	0.380298
2017-01-26 20:48:35,388 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
